call_date,operator,lokab,duration_min,charge
2026-04-02,TLG,JAKARTA,159199.86,16109879.0
2026-04-02,TLG,MEDAN,141431.9,15222537.0
2026-04-02,TLI,SURABAYA,65226.5,6002458.0
2026-04-02,TLI,SEMARANG,61047.06,6867300.0
2026-04-02,TLI,BANDUNG,68906.89,7048025.0
2026-04-02,TSV,SURABAYA,82128.64,7999889.0
2026-04-02,TSV,BANDUNG,83559.74,7792331.0
2026-04-02,TSV,MAKASSAR,73554.06,7480562.0
2026-04-02,TSV,SEMARANG,83517.29,8581403.0
2026-04-02,TSV,JAKARTA,69849.91,7477877.0
2026-04-03,GAH,MAKASSAR,126190.08,14406959.0
2026-04-03,GAH,MEDAN,153290.39,17359768.0
2026-04-03,GAH,SEMARANG,153583.85,16147848.0
2026-04-03,GAH,JAKARTA,149418.29,16222962.0
2026-04-03,INS,MAKASSAR,97246.46,9364231.0
2026-04-03,INS,MEDAN,104997.7,11301163.0
2026-04-03,INS,SEMARANG,105369.62,10453253.0
2026-04-03,INS,JAKARTA,95632.67,10565519.0
2026-04-03,INS,SURABAYA,118076.65,11101814.0
2026-04-03,MVN,MEDAN,200125.34,20356470.0
2026-04-03,MVN,JAKARTA,183694.38,16352984.0
2026-04-03,MVN,MAKASSAR,187402.21,17294555.0
2026-04-03,MVN,SURABAYA,190117.41,17319715.0
2026-04-03,TLG,MEDAN,133698.46,13512779.0
2026-04-03,TLG,BANDUNG,156640.08,17211955.0
2026-04-03,TLG,JAKARTA,151081.51,13075516.0
2026-04-03,TLI,MAKASSAR,59423.63,5905629.0
2026-04-03,TLI,SEMARANG,63147.27,7014665.0
2026-04-03,TLI,JAKARTA,73890.44,7018774.0
2026-04-03,TLI,MEDAN,67911.88,7722300.0
2026-04-03,TLI,BANDUNG,61648.15,5268451.0
2026-04-03,TLI,SURABAYA,67559.11,7641934.0
2026-04-03,TSV,MAKASSAR,96405.93,10206379.0
2026-04-03,TSV,MEDAN,93113.26,9880533.0
2026-04-03,TSV,SURABAYA,87113.6,8441217.0
2026-04-04,GAH,SEMARANG,98709.15,9770973.0
2026-04-04,GAH,BANDUNG,109911.28,11481513.0
2026-04-04,GAH,MAKASSAR,107373.51,10120240.0
2026-04-04,GAH,SURABAYA,111551.6,10685454.0
2026-04-04,INS,MEDAN,79787.59,7530964.0
2026-04-04,INS,JAKARTA,82304.68,7108776.0
2026-04-04,INS,MAKASSAR,72678.13,8061643.0
2026-04-04,INS,SURABAYA,83931.64,9000625.0
2026-04-04,INS,SEMARANG,77129.62,6593549.0
2026-04-04,INS,BANDUNG,88535.19,8995117.0
2026-04-04,MVN,BANDUNG,127285.91,12995088.0
2026-04-04,MVN,SURABAYA,153421.93,14171875.0
2026-04-04,MVN,SEMARANG,136846.23,13892530.0
2026-04-04,MVN,MEDAN,127692.96,14468115.0
2026-04-04,MVN,JAKARTA,129498.46,12318791.0
2026-04-04,MVN,MAKASSAR,131260.93,14163162.0
2026-04-04,TLG,MAKASSAR,119025.02,10616884.0
2026-04-04,TLG,MEDAN,119933.72,12160846.0
2026-04-04,TLG,SEMARANG,109835.18,9942438.0
2026-04-04,TLG,JAKARTA,114894.37,12831511.0
2026-04-04,TLG,SURABAYA,134847.89,15468362.0
2026-04-04,TLG,BANDUNG,131028.46,14900178.0
2026-04-04,TLI,JAKARTA,48161.76,4689596.0
2026-04-04,TLI,MAKASSAR,46678.82,5147569.0
2026-04-04,TLI,SEMARANG,46984.21,4319869.0
2026-04-04,TSV,JAKARTA,65523.53,5688327.0
2026-04-04,TSV,SURABAYA,57347.47,5971699.0
2026-04-04,TSV,MEDAN,61171.98,6913481.0
2026-04-04,TSV,SEMARANG,54120.69,6082220.0
2026-04-05,GAH,JAKARTA,107479.77,10863210.0
2026-04-05,GAH,MAKASSAR,109545.94,10253572.0
2026-04-05,GAH,MEDAN,100127.29,10019386.0
2026-04-05,GAH,SEMARANG,117268.21,12422898.0
2026-04-05,GAH,BANDUNG,93939.93,9198334.0
2026-04-05,GAH,SURABAYA,91951.77,10408146.0
2026-04-05,INS,JAKARTA,77334.81,7018749.0
2026-04-05,INS,MAKASSAR,82334.57,8298804.0
2026-04-05,INS,SURABAYA,86205.0,9435691.0
2026-04-05,INS,SEMARANG,73181.73,6807345.0
2026-04-05,MVN,JAKARTA,146418.01,13763182.0
2026-04-05,MVN,BANDUNG,134371.43,14759608.0
2026-04-05,MVN,MEDAN,132925.24,11620126.0
2026-04-05,MVN,SURABAYA,144315.11,16560194.0
2026-04-05,MVN,MAKASSAR,141820.62,14819806.0
2026-04-05,MVN,SEMARANG,117788.54,10123988.0
2026-04-05,TLG,MEDAN,128786.92,11266355.0
2026-04-05,TLG,MAKASSAR,127898.19,14114831.0
2026-04-05,TLG,SEMARANG,109417.08,11417368.0
2026-04-05,TLG,JAKARTA,118828.47,11281351.0
2026-04-05,TLG,BANDUNG,119733.58,13687928.0
2026-04-05,TLG,SURABAYA,117583.31,13429801.0
2026-04-05,TLI,SURABAYA,44512.77,4145601.0
2026-04-05,TLI,MAKASSAR,44060.86,4966751.0
2026-04-05,TLI,MEDAN,46467.48,4903846.0
2026-04-05,TSV,SEMARANG,68354.89,5842275.0
2026-04-05,TSV,MAKASSAR,65209.65,5948082.0
2026-04-05,TSV,JAKARTA,60639.17,5416639.0
2026-04-05,TSV,MEDAN,66350.0,7273335.0
2026-04-05,TSV,SURABAYA,48251.11,5289628.0
2026-04-06,GAH,BANDUNG,158037.54,16119968.0
2026-04-06,GAH,SURABAYA,124592.16,13765349.0
2026-04-06,GAH,SEMARANG,140539.45,14800357.0
2026-04-06,INS,MEDAN,96115.74,8324670.0
2026-04-06,INS,SURABAYA,94637.63,9285148.0
2026-04-06,INS,JAKARTA,115376.31,12709882.0
2026-04-06,INS,BANDUNG,101622.12,9676233.0
2026-04-06,INS,SEMARANG,108498.72,11725475.0
2026-04-06,MVN,BANDUNG,186602.48,17853068.0
2026-04-06,MVN,JAKARTA,194453.75,22018831.0
2026-04-06,MVN,MAKASSAR,188456.69,18460358.0
2026-04-06,MVN,SURABAYA,168080.63,17714160.0
2026-04-06,MVN,MEDAN,202234.06,21198206.0
2026-04-06,MVN,SEMARANG,179906.89,15754594.0
2026-04-06,TLG,SURABAYA,140129.25,13508460.0
2026-04-06,TLG,JAKARTA,154579.14,16774420.0
2026-04-06,TLG,SEMARANG,179278.17,16068399.0
2026-04-06,TLG,MAKASSAR,170948.11,16528743.0
2026-04-06,TLG,MEDAN,155596.66,14909429.0
2026-04-06,TLI,JAKARTA,62897.64,6025438.0
2026-04-06,TLI,BANDUNG,63040.63,5868641.0
2026-04-06,TLI,MEDAN,75455.73,6713689.0
2026-04-06,TSV,MEDAN,89495.1,7677593.0
2026-04-06,TSV,MAKASSAR,89829.31,8589248.0
2026-04-06,TSV,SEMARANG,93999.39,8252388.0
2026-04-06,TSV,JAKARTA,88500.61,9110370.0
2026-04-07,GAH,MEDAN,141813.76,15369077.0
2026-04-07,GAH,JAKARTA,142540.07,15215484.0
2026-04-07,GAH,BANDUNG,143985.3,14655702.0
2026-04-07,GAH,SURABAYA,144383.59,16572623.0
2026-04-07,GAH,MAKASSAR,153244.54,14141755.0
2026-04-07,INS,MAKASSAR,106068.59,9871546.0
2026-04-07,INS,MEDAN,111820.71,10405163.0
2026-04-07,INS,SURABAYA,104947.54,9380006.0
2026-04-07,INS,JAKARTA,106294.13,9568196.0
2026-04-07,MVN,MEDAN,157449.2,14572080.0
2026-04-07,MVN,BANDUNG,201145.53,18585385.0
2026-04-07,MVN,MAKASSAR,192602.17,19982670.0
2026-04-07,MVN,JAKARTA,202370.17,20806525.0
2026-04-07,MVN,SURABAYA,143985.03,13083408.0
2026-04-07,TLG,SURABAYA,186904.1,21207018.0
2026-04-07,TLG,BANDUNG,158359.75,15038873.0
2026-04-07,TLG,JAKARTA,174346.02,18063253.0
2026-04-07,TLI,MEDAN,59354.8,5580126.0
2026-04-07,TLI,BANDUNG,67914.46,7001732.0
2026-04-07,TLI,MAKASSAR,59284.83,6275819.0
2026-04-07,TLI,SEMARANG,61510.08,6112275.0
2026-04-07,TLI,JAKARTA,74654.01,6743430.0
2026-04-07,TSV,BANDUNG,85563.43,8238189.0
2026-04-07,TSV,MAKASSAR,88400.29,9679375.0
2026-04-07,TSV,MEDAN,92936.83,8995175.0
2026-04-07,TSV,SEMARANG,90334.43,7987066.0
2026-04-07,TSV,JAKARTA,87934.47,8961887.0
2026-04-07,TSV,SURABAYA,89425.77,9190002.0
2026-04-08,GAH,MAKASSAR,172752.67,17076371.0
2026-04-08,GAH,SEMARANG,144225.63,15324119.0
2026-04-08,GAH,JAKARTA,147224.55,14450627.0
2026-04-08,GAH,BANDUNG,157072.16,14723934.0
2026-04-08,INS,MEDAN,115034.22,11963568.0
2026-04-08,INS,MAKASSAR,115723.33,10676708.0
2026-04-08,INS,SURABAYA,111087.48,11637512.0
2026-04-08,MVN,MEDAN,170363.34,17211982.0
2026-04-08,MVN,JAKARTA,212011.94,23894779.0
2026-04-08,MVN,MAKASSAR,170313.23,18919928.0
2026-04-08,MVN,BANDUNG,192049.02,18734193.0
2026-04-08,MVN,SURABAYA,176194.56,15170872.0
2026-04-08,MVN,SEMARANG,186547.14,21276231.0
2026-04-08,TLG,JAKARTA,164449.53,14798839.0
2026-04-08,TLG,SURABAYA,164354.6,16991034.0
2026-04-08,TLG,BANDUNG,165643.71,16878532.0
2026-04-08,TLI,BANDUNG,73138.3,6703859.0
2026-04-08,TLI,MEDAN,67126.17,7209726.0
2026-04-08,TLI,JAKARTA,63510.69,6461565.0
2026-04-08,TLI,SEMARANG,69771.9,7370001.0
2026-04-08,TLI,MAKASSAR,70939.85,6500286.0
2026-04-08,TLI,SURABAYA,58414.37,5620840.0
2026-04-08,TSV,MAKASSAR,91090.96,8028437.0
2026-04-08,TSV,SEMARANG,91812.69,8949833.0
2026-04-08,TSV,SURABAYA,84866.59,9662217.0
2026-04-08,TSV,MEDAN,96504.0,8538875.0
2026-04-08,TSV,JAKARTA,85892.49,9724772.0
2026-04-08,TSV,BANDUNG,87809.48,7837019.0
2026-04-09,GAH,BANDUNG,142964.97,13645865.0
2026-04-09,GAH,MEDAN,145152.9,12763105.0
2026-04-09,GAH,SURABAYA,132257.87,14106600.0
2026-04-09,GAH,MAKASSAR,128270.83,12644094.0
2026-04-09,GAH,SEMARANG,163464.94,14223939.0
2026-04-09,INS,MAKASSAR,98579.53,10890613.0
2026-04-09,INS,JAKARTA,97357.71,10167951.0
2026-04-09,INS,SEMARANG,87527.72,9217910.0
2026-04-09,MVN,MAKASSAR,178021.01,15987011.0
2026-04-09,MVN,SURABAYA,167753.0,17076496.0
2026-04-09,MVN,SEMARANG,212255.93,24144936.0
2026-04-09,MVN,BANDUNG,202767.34,18645606.0
2026-04-09,TLG,MAKASSAR,151496.16,13009849.0
2026-04-09,TLG,SURABAYA,189211.46,19568857.0
2026-04-09,TLG,SEMARANG,172914.13,15721306.0
2026-04-09,TLG,BANDUNG,156156.01,16047543.0
2026-04-09,TLG,MEDAN,128265.4,12398784.0
2026-04-09,TLG,JAKARTA,189705.34,20135717.0
2026-04-09,TLI,BANDUNG,57606.33,5219640.0
2026-04-09,TLI,JAKARTA,56279.9,5334184.0
2026-04-09,TLI,SEMARANG,70113.03,6922014.0
2026-04-09,TLI,MAKASSAR,77460.96,7193846.0
2026-04-09,TSV,SEMARANG,96616.03,9220815.0
2026-04-09,TSV,BANDUNG,90907.39,10033043.0
2026-04-09,TSV,MEDAN,91122.03,9433033.0
2026-04-09,TSV,MAKASSAR,92921.97,10166792.0
2026-04-09,TSV,SURABAYA,92264.46,9796609.0
2026-04-09,TSV,JAKARTA,88940.05,8353547.0
2026-04-10,GAH,MAKASSAR,146260.08,12949261.0
2026-04-10,GAH,SURABAYA,144324.59,13589806.0
2026-04-10,GAH,BANDUNG,136301.86,12334138.0
2026-04-10,INS,SEMARANG,103426.18,9218998.0
2026-04-10,INS,MEDAN,91472.41,8828122.0
2026-04-10,INS,MAKASSAR,104969.49,9507361.0
2026-04-10,INS,BANDUNG,97434.27,10139502.0
2026-04-10,MVN,SEMARANG,171140.32,15267239.0
2026-04-10,MVN,SURABAYA,190414.44,17982245.0
2026-04-10,MVN,MEDAN,208616.71,20555011.0
2026-04-10,MVN,MAKASSAR,201503.36,17451871.0
2026-04-10,TLG,JAKARTA,140255.43,15977180.0
2026-04-10,TLG,MEDAN,147709.62,14795059.0
2026-04-10,TLG,SURABAYA,172481.93,17222165.0
2026-04-10,TLG,MAKASSAR,147801.25,15599077.0
2026-04-10,TLG,SEMARANG,157526.6,15353947.0
2026-04-10,TLI,MEDAN,67699.8,6347716.0
2026-04-10,TLI,SURABAYA,59822.81,5578213.0
2026-04-10,TLI,JAKARTA,65392.95,6613075.0
2026-04-10,TLI,BANDUNG,57925.77,5215999.0
2026-04-10,TLI,MAKASSAR,61726.58,6093626.0
2026-04-10,TLI,SEMARANG,66505.23,7134385.0
2026-04-10,TSV,SEMARANG,75939.43,8220700.0
2026-04-10,TSV,MAKASSAR,90097.34,9883541.0
2026-04-10,TSV,JAKARTA,86893.83,8342316.0
2026-04-10,TSV,BANDUNG,90877.24,9967263.0
2026-04-10,TSV,MEDAN,88589.55,7640699.0
2026-04-10,TSV,SURABAYA,96528.31,10286965.0
2026-04-11,GAH,MEDAN,105540.14,11740739.0
2026-04-11,GAH,JAKARTA,100903.73,8674382.0
2026-04-11,GAH,SURABAYA,105515.68,9800766.0
2026-04-11,GAH,MAKASSAR,109035.02,12088275.0
2026-04-11,INS,MEDAN,76516.59,6985685.0
2026-04-11,INS,JAKARTA,76466.17,8191698.0
2026-04-11,INS,SURABAYA,71938.28,7602006.0
2026-04-11,MVN,SURABAYA,128055.32,13074733.0
2026-04-11,MVN,SEMARANG,120053.1,12121572.0
2026-04-11,MVN,MAKASSAR,154153.82,15863312.0
2026-04-11,MVN,JAKARTA,121770.39,10965584.0
2026-04-11,MVN,BANDUNG,127730.73,14608564.0
2026-04-11,MVN,MEDAN,127454.84,11952593.0
2026-04-11,TLG,SEMARANG,123830.54,14212599.0
2026-04-11,TLG,JAKARTA,112830.65,12525491.0
2026-04-11,TLG,SURABAYA,127092.19,11286631.0
2026-04-11,TLG,MEDAN,109331.19,12133834.0
2026-04-11,TLG,MAKASSAR,118136.52,10926484.0
2026-04-11,TLI,SURABAYA,43592.83,4526435.0
2026-04-11,TLI,MEDAN,54731.46,5268186.0
2026-04-11,TLI,SEMARANG,42276.41,3689271.0
2026-04-11,TLI,JAKARTA,47872.52,5210347.0
2026-04-11,TLI,MAKASSAR,49083.2,5304251.0
2026-04-11,TSV,SEMARANG,64771.48,6636400.0
2026-04-11,TSV,BANDUNG,61766.66,6860252.0
2026-04-11,TSV,MAKASSAR,62044.86,6850685.0
2026-04-11,TSV,SURABAYA,62915.74,5523641.0
2026-04-11,TSV,MEDAN,61958.69,7073483.0
2026-04-11,TSV,JAKARTA,67530.51,7026226.0
2026-04-12,GAH,JAKARTA,123038.81,13502948.0
2026-04-12,GAH,SEMARANG,99887.14,9972877.0
2026-04-12,GAH,MEDAN,93092.97,8814597.0
2026-04-12,GAH,MAKASSAR,103811.61,9707194.0
2026-04-12,GAH,SURABAYA,126126.69,12791683.0
2026-04-12,INS,SEMARANG,71356.94,7697104.0
2026-04-12,INS,MEDAN,86259.92,7450985.0
2026-04-12,INS,BANDUNG,86495.32,8976950.0
2026-04-12,INS,MAKASSAR,72882.67,8024459.0
2026-04-12,MVN,JAKARTA,141458.67,13961341.0
2026-04-12,MVN,SURABAYA,152925.77,17549019.0
2026-04-12,MVN,MEDAN,131196.32,12835458.0
2026-04-12,TLG,MAKASSAR,113736.96,9986128.0
2026-04-12,TLG,BANDUNG,110239.68,10562402.0
2026-04-12,TLG,SURABAYA,106233.91,9292558.0
2026-04-12,TLG,MEDAN,109614.44,11502420.0
2026-04-12,TLI,JAKARTA,42163.44,4468618.0
2026-04-12,TLI,MEDAN,46867.44,4312945.0
2026-04-12,TLI,BANDUNG,43860.92,4590683.0
2026-04-12,TLI,SEMARANG,47614.17,5052385.0
2026-04-12,TSV,SURABAYA,54921.89,4887005.0
2026-04-12,TSV,MEDAN,64390.49,5910128.0
2026-04-12,TSV,JAKARTA,66912.98,7052594.0
2026-04-13,GAH,JAKARTA,122113.92,13999707.0
2026-04-13,GAH,BANDUNG,149634.68,14614732.0
2026-04-13,GAH,MAKASSAR,159556.19,14194957.0
2026-04-13,INS,SURABAYA,95718.83,10234535.0
2026-04-13,INS,MEDAN,120154.02,10582303.0
2026-04-13,INS,JAKARTA,109526.49,10339360.0
2026-04-13,MVN,SURABAYA,177414.1,15444314.0
2026-04-13,MVN,MEDAN,187179.67,19073372.0
2026-04-13,MVN,MAKASSAR,196416.58,20291714.0
2026-04-13,MVN,BANDUNG,189161.75,17010086.0
2026-04-13,MVN,JAKARTA,196122.21,18736659.0
2026-04-13,TLG,MAKASSAR,148836.37,15716672.0
2026-04-13,TLG,SURABAYA,162847.27,18043295.0
2026-04-13,TLG,MEDAN,142499.01,12483004.0
2026-04-13,TLG,BANDUNG,159240.71,14015405.0
2026-04-13,TLI,SEMARANG,60255.01,6862893.0
2026-04-13,TLI,MEDAN,61129.93,5772812.0
2026-04-13,TLI,BANDUNG,71374.78,6366266.0
2026-04-13,TSV,MAKASSAR,94782.78,10271523.0
2026-04-13,TSV,JAKARTA,91420.22,9664423.0
2026-04-13,TSV,SURABAYA,79554.68,8785761.0
2026-04-13,TSV,BANDUNG,84965.66,8900337.0
2026-04-13,TSV,MEDAN,95632.1,8994149.0
2026-04-14,GAH,MAKASSAR,147013.8,12736846.0
2026-04-14,GAH,MEDAN,172337.83,19291044.0
2026-04-14,GAH,BANDUNG,149939.74,17039173.0
2026-04-14,GAH,SEMARANG,147599.13,14737276.0
2026-04-14,INS,SURABAYA,103409.4,10428692.0
2026-04-14,INS,MEDAN,107164.24,12252185.0
2026-04-14,INS,JAKARTA,104738.15,12003671.0
2026-04-14,MVN,SURABAYA,198777.14,21444432.0
2026-04-14,MVN,MEDAN,202518.39,23012891.0
2026-04-14,MVN,SEMARANG,176291.52,19059055.0
2026-04-14,MVN,MAKASSAR,168085.81,14371451.0
2026-04-14,MVN,JAKARTA,160486.16,13966465.0
2026-04-14,TLG,SURABAYA,167290.48,17374307.0
2026-04-14,TLG,JAKARTA,146567.46,14661358.0
2026-04-14,TLG,SEMARANG,133069.96,12969392.0
2026-04-14,TLG,MAKASSAR,165754.76,17579008.0
2026-04-14,TLG,BANDUNG,192818.86,16866412.0
2026-04-14,TLI,BANDUNG,64955.47,6517577.0
2026-04-14,TLI,JAKARTA,69346.32,6317167.0
2026-04-14,TLI,MAKASSAR,65412.46,7145776.0
2026-04-14,TLI,SEMARANG,64472.91,6517677.0
2026-04-14,TSV,SEMARANG,93632.35,8121406.0
2026-04-14,TSV,JAKARTA,85194.04,7461838.0
2026-04-14,TSV,BANDUNG,89085.19,8733423.0
2026-04-14,TSV,MEDAN,89464.11,8821264.0
2026-04-14,TSV,SURABAYA,82557.81,8525330.0
2026-04-14,TSV,MAKASSAR,94141.48,8875536.0
2026-04-15,GAH,JAKARTA,143408.69,12238572.0
2026-04-15,GAH,MAKASSAR,136650.93,13650388.0
2026-04-15,GAH,SURABAYA,151687.03,14471118.0
2026-04-15,GAH,BANDUNG,134990.27,13568775.0
2026-04-15,INS,SURABAYA,106328.07,11375835.0
2026-04-15,INS,BANDUNG,106011.49,9386438.0
2026-04-15,INS,MAKASSAR,115305.01,12913806.0
2026-04-15,INS,SEMARANG,110117.71,10466724.0
2026-04-15,INS,MEDAN,105876.48,10363162.0
2026-04-15,MVN,BANDUNG,200535.97,20030420.0
2026-04-15,MVN,SEMARANG,209155.66,20983219.0
2026-04-15,MVN,JAKARTA,196621.61,17039852.0
2026-04-15,TLG,BANDUNG,160977.66,18001818.0
2026-04-15,TLG,SURABAYA,143964.32,15148446.0
2026-04-15,TLG,MAKASSAR,147139.04,13015920.0
2026-04-15,TLG,JAKARTA,156916.95,16825169.0
2026-04-15,TLI,JAKARTA,61851.68,5342713.0
2026-04-15,TLI,MAKASSAR,64049.64,6143596.0
2026-04-15,TLI,SURABAYA,65316.9,7355127.0
2026-04-15,TSV,JAKARTA,90964.63,8610171.0
2026-04-15,TSV,SEMARANG,86774.49,8459445.0
2026-04-15,TSV,MEDAN,90663.1,9665469.0
2026-04-15,TSV,MAKASSAR,87716.78,8169743.0
2026-04-16,GAH,SEMARANG,122525.06,12260008.0
2026-04-16,GAH,BANDUNG,134587.54,15081642.0
2026-04-16,GAH,JAKARTA,143845.7,13000822.0
2026-04-16,INS,MEDAN,95873.93,10640181.0
2026-04-16,INS,JAKARTA,111240.71,12036893.0
2026-04-16,INS,MAKASSAR,119144.98,11237866.0
2026-04-16,MVN,SEMARANG,206685.85,19855810.0
2026-04-16,MVN,MEDAN,185108.36,17353511.0
2026-04-16,MVN,JAKARTA,210783.24,22877405.0
2026-04-16,TLG,MEDAN,162845.5,17420219.0
2026-04-16,TLG,BANDUNG,156591.66,15877890.0
2026-04-16,TLG,MAKASSAR,153034.22,16662244.0
2026-04-16,TLG,JAKARTA,157037.33,14057509.0
2026-04-16,TLI,JAKARTA,63037.11,5360919.0
2026-04-16,TLI,SURABAYA,65944.35,6905634.0
2026-04-16,TLI,BANDUNG,65893.13,7279226.0
2026-04-16,TLI,MEDAN,65073.26,6950895.0
2026-04-16,TLI,MAKASSAR,67331.49,5933148.0
2026-04-16,TLI,SEMARANG,71254.24,7189156.0
2026-04-16,TSV,MEDAN,93946.63,9991184.0
2026-04-16,TSV,MAKASSAR,76941.71,6754774.0
2026-04-16,TSV,JAKARTA,69474.47,7825481.0
2026-04-16,TSV,SEMARANG,93840.22,10502468.0
2026-04-17,GAH,MAKASSAR,129680.25,12989141.0
2026-04-17,GAH,BANDUNG,142983.75,14886963.0
2026-04-17,GAH,MEDAN,131972.2,12778939.0
2026-04-17,GAH,SEMARANG,124612.12,12804751.0
2026-04-17,GAH,JAKARTA,151908.89,13196095.0
2026-04-17,GAH,SURABAYA,154444.6,16197118.0
2026-04-17,INS,SURABAYA,101305.5,11425362.0
2026-04-17,INS,BANDUNG,84189.44,8148576.0
2026-04-17,INS,SEMARANG,101562.65,11167524.0
2026-04-17,INS,MAKASSAR,109532.59,10382325.0
2026-04-17,MVN,BANDUNG,166132.7,14895843.0
2026-04-17,MVN,SURABAYA,191189.91,17193947.0
2026-04-17,MVN,JAKARTA,188195.14,18627867.0
2026-04-17,MVN,MEDAN,197158.21,19162866.0
2026-04-17,MVN,MAKASSAR,190228.49,19227865.0
2026-04-17,MVN,SEMARANG,173757.81,19797799.0
2026-04-17,TLG,MEDAN,176432.13,19508889.0
2026-04-17,TLG,BANDUNG,158976.42,13944240.0
2026-04-17,TLG,MAKASSAR,160666.8,17549298.0
2026-04-17,TLG,SURABAYA,148996.64,14024525.0
2026-04-17,TLI,SURABAYA,62784.24,5508463.0
2026-04-17,TLI,BANDUNG,60485.06,5591636.0
2026-04-17,TLI,MAKASSAR,64191.99,6141394.0
2026-04-17,TSV,MAKASSAR,99324.05,10886183.0
2026-04-17,TSV,BANDUNG,77773.05,7016376.0
2026-04-17,TSV,SEMARANG,76084.11,8640332.0
2026-04-18,GAH,SEMARANG,117234.88,12792307.0
2026-04-18,GAH,MAKASSAR,103133.52,9198870.0
2026-04-18,GAH,SURABAYA,99275.68,8474043.0
2026-04-18,GAH,JAKARTA,113616.05,12487673.0
2026-04-18,GAH,MEDAN,99808.16,11425740.0
2026-04-18,GAH,BANDUNG,120212.41,10689463.0
2026-04-18,INS,BANDUNG,80657.34,7334374.0
2026-04-18,INS,JAKARTA,73521.67,7674163.0
2026-04-18,INS,MAKASSAR,89712.11,9803646.0
2026-04-18,INS,SEMARANG,72800.64,6388937.0
2026-04-18,INS,MEDAN,81050.1,8949411.0
2026-04-18,INS,SURABAYA,78339.86,8559932.0
2026-04-18,MVN,JAKARTA,149875.87,13494775.0
2026-04-18,MVN,MEDAN,152696.76,15608133.0
2026-04-18,MVN,MAKASSAR,136087.54,14922075.0
2026-04-18,TLG,MEDAN,109004.52,10422827.0
2026-04-18,TLG,JAKARTA,120264.39,13499573.0
2026-04-18,TLG,MAKASSAR,109707.02,10230119.0
2026-04-18,TLG,BANDUNG,134679.59,13249824.0
2026-04-18,TLG,SURABAYA,117263.0,10490224.0
2026-04-18,TLG,SEMARANG,112605.93,11646066.0
2026-04-18,TLI,MAKASSAR,47584.8,5304914.0
2026-04-18,TLI,BANDUNG,41838.44,4157525.0
2026-04-18,TLI,MEDAN,43247.13,3789817.0
2026-04-18,TLI,SURABAYA,51395.18,4959145.0
2026-04-18,TSV,SURABAYA,59626.72,6466964.0
2026-04-18,TSV,SEMARANG,57663.1,5522589.0
2026-04-18,TSV,MAKASSAR,65635.9,6651249.0
2026-04-18,TSV,BANDUNG,68903.69,6858700.0
2026-04-18,TSV,JAKARTA,66553.73,7479329.0
2026-04-18,TSV,MEDAN,67948.82,6799761.0
2026-04-19,GAH,BANDUNG,98592.82,11029869.0
2026-04-19,GAH,SURABAYA,93009.52,10078154.0
2026-04-19,GAH,JAKARTA,117551.46,10198499.0
2026-04-19,GAH,SEMARANG,102237.53,11731342.0
2026-04-19,GAH,MEDAN,102840.74,10374879.0
2026-04-19,GAH,MAKASSAR,116097.83,12539177.0
2026-04-19,INS,SURABAYA,79955.66,7374677.0
2026-04-19,INS,JAKARTA,79341.17,8014306.0
2026-04-19,INS,MAKASSAR,89807.69,9765429.0
2026-04-19,INS,BANDUNG,72608.46,7777223.0
2026-04-19,MVN,SEMARANG,145894.38,13171784.0
2026-04-19,MVN,MEDAN,136432.78,14021959.0
2026-04-19,MVN,BANDUNG,138731.61,15147592.0
2026-04-19,MVN,JAKARTA,152420.24,16145693.0
2026-04-19,TLG,MAKASSAR,120773.77,12306034.0
2026-04-19,TLG,BANDUNG,121056.58,10973417.0
2026-04-19,TLG,SURABAYA,126016.57,14446563.0
2026-04-19,TLI,SEMARANG,45547.52,3948289.0
2026-04-19,TLI,BANDUNG,43767.45,4510231.0
2026-04-19,TLI,SURABAYA,42995.76,3680344.0
2026-04-19,TLI,MEDAN,39536.84,3927576.0
2026-04-19,TLI,JAKARTA,54635.07,5187711.0
2026-04-19,TLI,MAKASSAR,42776.57,4424125.0
2026-04-19,TSV,BANDUNG,61853.45,5298205.0
2026-04-19,TSV,SURABAYA,61573.57,6317342.0
2026-04-19,TSV,MAKASSAR,64516.54,7259190.0
2026-04-19,TSV,JAKARTA,67077.23,7259835.0
2026-04-20,GAH,JAKARTA,155877.14,14823422.0
2026-04-20,GAH,BANDUNG,139035.18,13163586.0
2026-04-20,GAH,MEDAN,143888.15,16442936.0
2026-04-20,GAH,SEMARANG,149134.83,15953037.0
2026-04-20,GAH,MAKASSAR,142936.47,14022933.0
2026-04-20,INS,MAKASSAR,120054.56,12601641.0
2026-04-20,INS,BANDUNG,110554.16,12098343.0
2026-04-20,INS,SURABAYA,112629.79,10852052.0
2026-04-20,INS,SEMARANG,112017.09,11988053.0
2026-04-20,INS,MEDAN,116362.28,10918914.0
2026-04-20,INS,JAKARTA,107916.43,9748226.0
2026-04-20,MVN,MAKASSAR,169151.24,18695053.0
2026-04-20,MVN,SEMARANG,194766.18,21059076.0
2026-04-20,MVN,MEDAN,178896.96,18251870.0
2026-04-20,TLG,SEMARANG,154459.22,15749667.0
2026-04-20,TLG,BANDUNG,168845.12,19096490.0
2026-04-20,TLG,SURABAYA,177256.42,15814694.0
2026-04-20,TLG,MAKASSAR,161554.08,17344495.0
2026-04-20,TLI,BANDUNG,66808.98,7453183.0
2026-04-20,TLI,MAKASSAR,74076.65,6493691.0
